AvgCaptionLen,stat_StdPhotoDis,AvgPhotoDis,MeanPhotoDisbyCap,CaptionPercentage,PredictedStd,TopWordPopularity,Zscore,Entropy,diff_AvgPhotoDis,diff_TopWordPopularity,diff_Entropy,tfidf1,tfidf2,tfidf3,NumberOfHashtages1,NumberOfHashtages2,NumberOfHashtages3,NumberOfPhotsoContaingTopWord1,NumberOfPhotsoContaingTopWord2,NumberOfPhotsoContaingTopWord3,Top10PhotoLocationNameFreq,label
34.058824,0.062455,0.320134,7.992273,0.772727,2.189741,0.058824,4.881701,3.009658,-0.061063,18.858673,0.253384,0.366914,0.35619,0.332339,1,4,0,1,1,1,0.2,-1
49.444444,0.108826,0.169054,7.502783,0.9,1.564747,0.222222,3.931887,2.66898,-0.102378,19.198488,0.32843,1.138721,0.672802,0.627751,3.666667,4.5,2,3,2,1,0.7,-1
81.75,0.049597,0.283559,7.944121,0.888889,0.918752,0.125,6.367029,2.999922,0.009217,19.150016,0.257233,0.660254,0.47118,0.446289,1,1,1.5,2,2,2,0.1,-1
49.827586,0.08469,0.382819,7.518174,0.966667,3.886307,0.103448,3.236722,2.987309,0.077416,20.192291,0.21438,0.312276,0.215088,0.208801,2.2,7.666667,1,5,3,2,0.2,-1
31.7,0.091454,0.350153,8.162392,0.666667,2.591048,0.1,3.481079,2.990602,-0.00311,21.446194,0.090414,0.623754,0.605522,0.576754,0,0,4,1,1,1,0.1,-1
39.272727,0.057488,0.319286,8.11329,0.785714,2.06936,0.121212,4.559001,3.033794,0.077942,21.086672,0.395423,0.513614,0.513614,0.513614,1,0,11,2,1,1,0.2,-1
44,0.084621,0.383078,7.812757,0.809524,2.26255,0.058824,4.654211,3.019251,-0.004408,20.223554,0.134315,0.366914,0.35619,0.35619,7,0,0,1,1,1,0.1,-1
66.571429,0.095883,0.366368,8.13906,0.875,2.771302,0.190476,3.048019,2.984234,-0.058802,22.388188,0.299115,0.84301,0.84301,0.823934,8,4,0,2,1,1,0.125,-1
31,0.066436,0.385057,7.998505,0.8,1.347985,0.083333,4.977063,2.927694,-0.022908,21.664692,0.609207,0.519795,0.519795,0.504602,2,0,0,1,1,1,0.1,-1
22.875,0.055766,0.203486,8.377069,0.8,1.279486,0.125,3.530848,2.752855,-0.054618,20.528794,0.192387,0.756903,0.606406,0.594492,4,1,2,1,1,1,0.1,-1
35.458333,0.080432,0.308235,7.398301,0.96,1.605714,0.097222,5.604048,2.814398,-0.003753,19.250488,0.416283,0.543809,0.462033,0.348618,1,0,5.5,3,2,2,0.4,-1
59.833333,0.047265,0.238183,7.292774,1,1.133655,0.083333,4.07209,2.946388,0.022692,20.512786,0.049448,0.519795,0.519795,0.491756,3,7,2,1,1,1,0.2,-1
46.47619,0.081721,0.381829,7.708785,0.875,2.450787,0.095238,4.56485,3.094737,0.043311,19.78144,0.44867,0.297026,0.289028,0.288344,0,0,1,2,2,2,0.2,-1
34.8,0.081808,0.29243,7.293234,0.9375,1.367104,0.155556,4.544167,2.908493,-0.010871,21.77051,0.216276,0.495269,0.403681,0.403681,3,3,1.5,3,2,2,0.2,-1
71.833333,0.073395,0.29032,7.881717,0.818182,3.17347,0.148148,3.848974,2.942437,-0.031712,19.68837,0.194498,0.845732,0.785248,0.533607,0.666667,1.333333,1,3,3,3,0.1,-1
81.75,0.057054,0.264898,8.514097,0.727273,1.355338,0.166667,3.535277,2.946439,0.036735,21.022891,0.341111,0.779693,0.756903,0.737634,12,5,0,2,1,1,0.1,-1
44.363636,0.055998,0.262858,7.95511,0.785714,1.201419,0.090909,3.987851,2.805746,0.007433,17.172901,0.16489,0.567049,0.567049,0.550475,1,0,0,1,1,1,0.2,-1
44.454545,0.088009,0.342403,7.816803,0.916667,1.332609,0.151515,3.958218,2.969732,0.076767,21.253926,0.553106,0.742869,0.550475,0.536461,0,0,1,2,2,1,0.1,-1
45.125,0.061184,0.426346,7.454637,0.888889,1.375933,0.125,3.545587,3.127987,0.06391,21.906528,0.337103,0.737634,0.70622,0.70622,2,3,3,1,1,1,0.111111,-1
35.545455,0.088943,0.361957,7.608897,0.916667,1.177189,0.121212,3.654974,2.98709,-0.055277,21.327324,0.194522,0.536461,0.524322,0.524322,2,4,0,2,1,1,0.1,-1
72.571429,0.056629,0.192019,7.513983,0.875,1.029516,0.238095,4.053397,2.939829,-0.135107,21.690245,0.240292,1.097042,0.865032,0.823934,1,1,1,2,2,1,0.125,-1
47.384615,0.060287,0.347123,7.566235,0.866667,1.738967,0.128205,3.443051,2.986441,-0.014614,20.706395,0.28816,0.465786,0.453929,0.434597,1,1,0,2,2,1,0.1,-1
32.295455,0.076872,0.394808,7.813776,0.862745,4.803631,0.102273,3.539707,2.267771,-0.003333,13.153045,0.274714,0.331549,0.260653,0.114726,1.555556,1.666667,4,18,9,5,2,-1
28.071429,0.048769,0.354176,7.919169,0.823529,1.475395,0.071429,5.667764,2.932202,-0.01819,20.589516,0.080979,0.445539,0.445539,0.421505,0,3,0,1,1,1,0.1,-1
38.478261,0.031288,0.346444,7.611027,0.851852,3.01957,0.115942,3.430414,2.747885,-0.01114,20.161829,0.664921,0.459648,0.370736,0.271198,1.5,0,5,4,3,2,0.2,-1
34.111111,0.075309,0.301414,7.216744,1,1.08104,0.111111,4.385386,3.016876,-0.050403,22.721911,0.238471,0.640838,0.627751,0.616044,2,1,2,1,1,1,0.111111,-1
64.090909,0.074859,0.31818,7.653268,0.916667,0.929377,0.090909,6.593799,3.082328,-0.002998,21.635925,0.20845,0.567049,0.567049,0.550475,0,0,16,1,1,1,0.1,-1
42.78125,0.105046,0.285747,7.498342,0.888889,2.805835,0.083333,3.995812,2.739309,0.017372,17.734954,0.344507,0.277861,0.236622,0.208403,2.25,0,2.5,4,3,2,0.6,-1
66.545455,0.09528,0.334392,7.63064,0.88,1.59954,0.090909,3.995238,2.990868,0.022525,19.975945,0.53328,0.567049,0.567049,0.320863,0,7.5,0,2,2,2,0.2,-1
26.142857,0.038779,0.38203,8.11119,0.875,0.747875,0.142857,7.105053,3.057476,0.030964,21.814659,0.257497,0.891078,0.766011,0.700363,0,0,0,1,1,1,0.125,-1
62.586957,0.076244,0.260754,7.539148,0.92,2.48912,0.065217,4.788099,2.913875,-0.031187,17.735023,0.386125,0.376144,0.231947,0.194769,3.6,2,2.333333,5,3,3,0.7,-1
49.666667,0.051698,0.419366,7.55186,1,1.550283,0.111111,4.144612,3.016876,0.151602,21.982832,0.207609,0.69306,0.655675,0.595786,3,3,3,1,1,1,0.111111,-1
56.375,0.065237,0.366807,7.559424,0.941176,3.352319,0.104167,3.256523,3.016808,0.011461,19.902993,0.226056,0.402751,0.389846,0.389846,1,4.5,0,2,2,1,0.1,-1
38,0.078763,0.335138,8.104587,0.8,1.763141,0.083333,4.000191,2.907268,-0.003058,21.000865,0.462247,0.519795,0.491756,0.491756,0,4,5,1,1,1,0.2,-1
51.2,0.045121,0.344898,7.676611,0.909091,1.420606,0.066667,5.081972,3.032138,-0.027726,20.146868,0.213192,0.311877,0.311877,0.311877,0,0,3,2,1,1,0.1,-1
62.962963,0.057323,0.368772,8.129153,0.771429,5.826177,0.098765,4.481676,2.988747,0.051889,17.739892,0.173865,0.369466,0.355738,0.322257,4.666667,5.666667,15.666667,3,3,3,0.4,-1
73.619048,0.09365,0.32308,7.831353,0.875,2.341203,0.111111,4.770227,2.975768,-0.03448,19.567962,0.192364,0.483275,0.297026,0.288344,0,5.666667,0,3,3,2,0.1,-1
53.666667,0.074273,0.309717,7.355437,1,1.300859,0.083333,5.353317,3.023037,0.087374,20.05827,0.097067,0.504602,0.44684,0.44684,0,12,0,1,1,1,0.1,-1
63.538462,0.065326,0.225943,7.820865,0.8125,1.241624,0.128205,4.56219,2.892879,0.027178,19.227701,0.265754,0.81262,0.551431,0.453929,0,0,0,2,2,1,0.3,-1
34.590361,0.059113,0.276394,7.981514,0.805825,5.387902,0.048193,4.770046,2.816873,-0.021504,16.273971,0.207563,0.157205,0.150302,0.150302,1.5,0.75,5,4,4,4,1.4,-1
41,0.058659,0.398945,7.571025,0.857143,1.49434,0.111111,3.617837,2.816557,0.078528,21.214846,0.296619,0.519795,0.504602,0.504602,0.5,0,0,2,1,1,0.1,-1
27.666667,0.11618,0.389281,7.95035,0.75,1.525986,0.166667,5.036008,3.057476,0.091776,21.8936,0.299115,1.039591,0.880339,0.867987,0,2,0,1,1,1,0.125,-1
45.263158,0.073519,0.299449,7.532229,0.904762,2.930626,0.087719,3.21277,3.069577,-0.040786,20.978681,0.308496,0.328292,0.328292,0.328292,1,0.5,0,2,2,1,0.2,-1
40.785714,0.058931,0.30104,7.552763,0.933333,1.37105,0.119048,4.829705,2.919372,-0.026202,20.9969,0.248201,0.778441,0.445539,0.432516,0,0.5,3,2,2,1,0.1,-1
79.777778,0.065666,0.395585,7.848238,0.857143,2.637028,0.111111,3.234172,2.989364,0.00748,18.318714,0.203136,0.462011,0.399832,0.363586,0.5,7,0.5,2,2,2,0.2,-1
60.772727,0.064715,0.237579,7.464495,0.916667,2.402162,0.166667,3.283771,2.855339,-0.075369,19.125654,0.682779,0.722869,0.610866,0.48498,4.833333,4.833333,4,6,6,5,0.4,-1
52.391304,0.056402,0.336662,7.629192,0.92,1.51388,0.101449,6.814395,2.861269,0.082805,19.538465,0.367416,0.417605,0.360727,0.271198,1.666667,2,6,3,2,2,0.1,-1
48.790698,0.062297,0.243017,7.657553,0.877551,3.488826,0.054264,4.793376,2.868725,0.011028,17.838341,0.11103,0.211681,0.188967,0.18492,2.333333,0.5,2.5,3,2,2,0.3,-1
66.6,0.071359,0.272666,7.75063,0.925926,3.054002,0.08,3.714848,2.959713,-0.005664,18.783935,0.057511,0.249502,0.249502,0.242209,7,1.5,0,2,2,2,0.1,-1
43.428571,0.067606,0.385452,7.656118,0.933333,1.057296,0.119048,6.863983,2.773132,0.063016,20.61977,0.773122,0.411967,0.411967,0.411967,0,0,3,2,2,1,0.1,-1
67.166667,0.058877,0.378238,7.942569,0.75,1.629905,0.166667,3.761122,3.013071,0.00219,22.442021,0.586024,1.039591,1.039591,0.983512,7,7,3,1,1,1,0.125,-1
48.125,0.084605,0.248465,8.117852,0.727273,1.13829,0.125,4.48486,2.903702,-0.000511,22.379255,0.197672,0.779693,0.779693,0.756903,0,0,1,1,1,1,0.1,-1
36.8,0.103634,0.374026,8.464865,0.769231,1.853632,0.1,4.452402,3.049452,0.00459,22.168522,0.24272,0.605522,0.576754,0.564976,5,1,1,1,1,1,0.1,-1
44.666667,0.085463,0.338133,8.301419,0.666667,1.755212,0.333333,4.89031,2.974938,-0.01868,22.822705,0.210693,1.403132,1.009204,0.961257,2.333333,0,7,3,2,1,0.111111,-1
43.571429,0.098248,0.356709,7.768874,0.875,1.128635,0.142857,6.174486,2.984234,-0.035435,21.759655,0.328527,0.891078,0.865032,0.823934,6,0,0,1,1,1,0.125,-1
58.444444,0.065561,0.335846,7.778416,0.857143,1.365416,0.092593,6.753946,2.977747,0.051594,20.654774,0.366694,0.34653,0.336401,0.327837,0.5,0.5,1,2,2,1,0.2,-1
33.846154,0.054417,0.267329,8.389512,0.764706,3.913403,0.102564,3.020931,2.882704,-0.050708,22.229045,0.237009,0.453929,0.453929,0.453929,3,0,4,2,1,1,0.2,-1
54.666667,0.07435,0.37533,7.392686,1,2.178985,0.111111,4.260089,3.086049,0.015238,21.635999,0.111111,0.69306,0.69306,0.69306,19,1,0,1,1,1,0.111111,-1
42.777778,0.057613,0.339683,8.151093,0.818182,1.48308,0.111111,3.239581,3.021928,0.015178,22.472751,0.249145,0.627751,0.616044,0.616044,0,0,0,1,1,1,0.1,-1
30.769231,0.062972,0.377355,7.242148,0.928571,1.185006,0.153846,5.502611,2.816557,0.052338,20.067465,0.413336,0.907857,0.465786,0.443657,0,0.5,1,3,2,2,0.1,-1
50.25,0.060559,0.355506,7.364735,1,1.276154,0.125,4.363583,2.984234,-0.029498,22.567011,0.21088,0.779693,0.779693,0.779693,0,1,0,1,1,1,0.125,-1
40.684211,0.078692,0.254208,7.759601,0.904762,3.364256,0.052632,3.336705,2.868273,-0.090644,20.260794,0.552999,0.318696,0.310583,0.310583,3,0,16,1,1,1,0.4,-1
47.636364,0.077382,0.254883,8.115041,0.733333,1.072587,0.090909,7.677278,2.907268,0.041816,21.308952,0.681787,0.567049,0.567049,0.524322,2,0,0,1,1,1,0.1,-1
47.764706,0.066224,0.285777,7.758387,0.809524,2.273455,0.176471,3.831983,2.851933,-0.002703,19.135039,0.298167,0.733829,0.588727,0.541601,2.4,3.333333,1.666667,5,3,3,0.2,-1
44.052632,0.080109,0.16565,7.672832,0.826087,1.626722,0.105263,4.090192,2.166616,-0.086498,19.584224,0.090319,0.564429,0.352334,0.328292,1.666667,3.5,0.5,3,2,2,0.9,-1
52.210526,0.080055,0.329652,7.668127,0.863636,3.935335,0.122807,3.396296,2.901011,0.089174,18.588351,0.346988,0.564429,0.328292,0.318696,1.666667,2.333333,0.5,3,3,2,0.2,-1
51.909091,0.061371,0.247363,7.925652,0.733333,0.613441,0.151515,14.431429,2.927694,-0.115534,20.167351,0.54718,1.351803,0.567049,0.550475,1.666667,3,7,3,1,1,0.2,-1
66.142857,0.068608,0.303002,8.178699,0.636364,1.128618,0.285714,6.0143,2.808695,0.080764,22.314592,0.546817,1.68602,1.468266,1.400726,0,0,0,2,2,2,0.2,-1
47.666667,0.066941,0.385415,8.152347,0.692308,1.994674,0.111111,4.807926,2.988317,0.011305,21.398149,0.305295,0.69306,0.69306,0.69306,1,8,1,1,1,1,0.1,-1
44.636364,0.083241,0.292891,7.71211,0.785714,2.013993,0.151515,3.52126,2.875034,-0.055636,21.537768,0.630386,0.632279,0.524322,0.480185,1,2,3,2,2,1,0.2,-1
42.631579,0.100946,0.306392,7.553365,0.904762,1.009434,0.105263,4.125193,2.89474,-0.056286,19.239445,0.390305,0.621165,0.328292,0.318696,0,0,0,2,2,2,0.2,-1
41.5,0.043926,0.277968,7.912007,0.75,0.685795,0.166667,11.676093,3.013071,-0.069261,19.68873,0.372932,0.983512,0.941626,0.924066,2,0,0,1,1,1,0.125,-1
73.75,0.044038,0.326068,7.950716,0.8,1.399263,0.125,5.420645,2.905308,-0.052067,22.702783,0.462762,0.779693,0.756903,0.681136,0,0,0,1,1,1,0.1,-1
62.875,0.058604,0.230668,7.668161,1,1.07966,0.208333,4.916472,2.889549,-0.085492,17.43343,0.300848,0.779693,0.779693,0.737634,2,2,3,2,2,1,0.125,-1
60.444444,0.032959,0.452609,7.540623,1,0.553822,0.185185,9.968776,3.04411,0.168158,20.037225,0.27943,1.691464,0.69306,0.69306,8,3,17,3,1,1,0.222222,-1
41.933333,0.067272,0.314886,8.007984,0.769231,2.972149,0.055556,5.041004,2.984754,-0.012371,18.57222,0.241424,0.290032,0.207918,0.207918,4,3.5,3,2,2,1,0.1,-1
39.263158,0.102542,0.311581,7.709072,0.863636,2.309385,0.087719,3.781738,2.486064,-0.026765,18.538769,0.157845,0.402277,0.310583,0.303555,0.5,2.5,0,2,2,1,0.2,-1
32.454545,0.056998,0.308103,7.666386,0.846154,1.794438,0.090909,3.518783,2.897408,-0.047181,21.111476,0.538736,0.567049,0.567049,0.467176,2,0,0,1,1,1,0.1,-1
63.84,0.077296,0.382771,7.598666,0.961538,1.539699,0.08,4.444603,2.913601,0.058519,19.124332,0.121808,0.249502,0.249502,0.242209,2.5,3,2.5,2,2,2,0.2,-1
42.777778,0.081388,0.25846,7.710346,0.818182,0.664087,0.185185,8.408403,2.946439,-0.095788,22.713458,0.361889,0.69306,0.640838,0.640838,1,1,0,2,2,1,0.3,-1
46.5,0.091894,0.392872,7.595252,0.888889,1.607382,0.166667,4.242355,2.969389,0.233423,22.426942,0.139839,0.779693,0.737634,0.737634,0.5,1,10,2,1,1,0.111111,-1
61.625,0.057532,0.316514,7.768082,0.8,2.3747,0.166667,3.167784,2.905308,-0.145343,21.035876,0.636051,0.681136,0.681136,0.670259,0.5,4,4,2,1,1,0.1,-1
42.434783,0.099967,0.271049,8.034149,0.851852,3.738432,0.086957,3.431997,2.819114,0.035118,19.001989,0.305103,0.271198,0.271198,0.271198,0,2.5,0,2,2,2,0.5,-1
60.444444,0.099666,0.272993,7.371979,1,1.191633,0.222222,6.545587,2.858278,-0.055312,20.222285,0.452436,1.003284,0.672802,0.655675,1,1,2.5,2,2,2,0.333333,-1
51,0.079964,0.276829,7.654457,1,1.426838,0.166667,3.424651,2.777777,-0.092264,20.66452,0.6461,0.779693,0.70622,0.670259,5.5,11,0,2,1,1,0.125,-1
26.777778,0.059485,0.315519,7.761956,0.9,1.962382,0.111111,3.076455,2.865577,0.045141,21.786365,0.197626,0.69306,0.640838,0.578658,0,0,1,1,1,1,0.1,-1
42.615385,0.068975,0.392977,7.784583,0.866667,2.295873,0.076923,3.000627,2.959148,0.067304,21.203402,0.41864,0.479811,0.465786,0.465786,0,0,3,1,1,1,0.1,-1
50.526316,0.082575,0.205233,7.453525,0.95,1.806533,0.105263,3.692799,2.589897,-0.086139,18.236535,0.185429,0.508738,0.328292,0.318696,2,1.5,2,4,2,1,0.5,-1
35,0.048985,0.246091,8.168163,0.75,0.92181,0.166667,8.109454,3.013071,-0.00999,23.196079,0.220876,0.983512,0.908181,0.867987,0,3,0,1,1,1,0.125,-1
41.625,0.153033,0.303163,7.86598,0.8,1.550211,0.125,3.591626,2.879506,0.011417,22.546778,0.283023,0.720942,0.681136,0.670259,3,0,3,1,1,1,0.1,-1
39.285714,0.067203,0.31753,7.860215,0.823529,4.39799,0.071429,3.552824,3.012967,-0.048822,21.009507,0.397472,0.432516,0.432516,0.421505,0,0,0,1,1,1,0.1,-1
52.083333,0.054067,0.364022,7.913518,0.8,1.058299,0.083333,3.988704,3.006867,0.036258,21.353894,0.081394,0.519795,0.504602,0.491756,4,0,4,1,1,1,0.1,-1
43.416667,0.044509,0.25257,7.932798,0.8,0.951436,0.083333,6.37762,2.953243,-0.022306,21.762742,0.207767,0.504602,0.45409,0.45409,0,4,0,1,1,1,0.1,-1
70.222222,0.089526,0.367033,7.454571,1,1.258416,0.111111,3.297248,2.947703,-0.082186,22.127999,0.488471,0.672802,0.672802,0.672802,19,6,19,1,1,1,0.111111,-1
104.875,0.08197,0.327447,7.795108,0.888889,1.363685,0.208333,3.128011,3.016876,0.048369,22.365001,0.099582,0.779693,0.737634,0.737634,3,3,6,2,2,1,0.111111,-1
49.757143,0.091539,0.320596,7.703844,0.909091,3.968871,0.071429,4.155329,2.72421,0.135681,14.360431,0.431412,0.144227,0.14345,0.142508,4.25,6.714286,2.285714,8,7,7,1.7,-1
64.590909,0.038966,0.255783,7.9465,0.916667,4.147702,0.090909,3.193776,2.669226,-0.053456,19.676689,0.197155,0.432358,0.283525,0.283525,8,1,2.5,2,2,2,0.4,-1
59.153846,0.07686,0.40056,6.932011,1,1.659704,0.179487,4.046654,2.83891,0.098023,21.347803,0.417331,1.239234,0.479811,0.479811,1.4,0,0,5,1,1,0.1,-1
44.947368,0.072953,0.245679,7.353354,0.904762,3.366332,0.105263,3.049172,2.897535,-0.005722,20.066041,0.391003,0.607109,0.410078,0.315258,2.5,1,1,2,2,2,0.3,-1
65.090909,0.095034,0.266965,7.911529,0.916667,2.510104,0.090909,3.543873,2.678032,-0.129886,21.10102,0.170713,0.550475,0.550475,0.550475,26,4,5,1,1,1,0.4,-1
35,0.079758,0.327141,7.366118,1,0.913094,0.1,4.157879,2.945039,0.093553,21.613249,0.263158,0.605522,0.605522,0.605522,5,2,5,1,1,1,0.1,-1
38.3,0.052676,0.315393,7.26006,1,1.297752,0.166667,4.746016,2.855986,0.011045,19.745187,0.324386,0.324089,0.311877,0.311877,1,1.5,1.5,4,4,4,0.1,-1
60.4,0.067231,0.319313,8.031868,0.769231,2.533421,0.1,3.110518,2.915151,-0.017533,21.301488,0.441441,0.623754,0.605522,0.590107,2,2,8,1,1,1,0.1,-1
56.222222,0.071268,0.375608,7.770107,0.9,0.93894,0.111111,5.260721,2.800045,0.117006,21.604401,0.142501,0.69306,0.672802,0.672802,0,0,1,1,1,1,0.1,-1
64.846154,0.073426,0.255106,7.601952,0.866667,1.726556,0.153846,4.556332,2.755123,-0.063515,21.371894,0.983,0.479811,0.479811,0.465786,4,5.5,1.5,2,2,2,0.1,-1
97.285714,0.106477,0.337177,7.430066,0.875,1.265634,0.238095,3.138944,2.889549,-0.036204,20.719752,0.506251,0.865032,0.865032,0.84301,0,1,4.5,2,2,2,0.125,-1
27.875,0.084396,0.374722,7.265435,1,1.033913,0.125,4.430236,3.057476,0.084936,22.794294,0.257497,0.756903,0.720942,0.594492,0,3,0,1,1,1,0.125,-1
43.611111,0.092299,0.277989,7.993653,0.75,1.332825,0.12963,4.265664,2.884266,-0.018245,17.631983,0.136912,0.655675,0.639941,0.563821,5,9.5,0.5,3,2,2,0.3,-1
66.444444,0.058553,0.382535,8.025057,0.75,1.779508,0.148148,3.513389,2.969732,0.065272,22.048624,0.555323,0.69306,0.69306,0.672802,8,0,1,2,1,1,0.1,-1
53.384615,0.067903,0.300787,8.018793,0.722222,1.327327,0.153846,5.023946,3.037683,0.136066,21.120164,0.680438,0.514949,0.479811,0.465786,0.5,12.5,2,2,2,2,0.3,-1
47.466667,0.038223,0.304763,7.535705,0.882353,1.244194,0.133333,5.591956,2.901559,0.051724,20.994472,0.274208,0.831672,0.493846,0.44629,1.5,1.5,1.5,2,2,2,0.3,-1
60.735294,0.057396,0.404774,7.709278,0.894737,1.725582,0.098039,5.593683,3.000565,0.060421,17.279024,0.288311,0.296325,0.25772,0.240793,10.75,8.75,11.666667,4,4,3,0.5,-1
34,0.05335,0.363907,7.81919,0.761905,2.213205,0.083333,3.5836,3.019251,0.033135,19.270441,0.139872,0.378451,0.378451,0.368817,1.5,0,0,2,1,1,0.3,-1
53.238095,0.058486,0.350185,7.67733,0.84,1.54222,0.174603,5.519261,2.957864,-0.003652,19.968738,0.449317,0.411024,0.380742,0.297026,0.666667,1.333333,1,6,3,3,0.1,-1
64.192308,0.083383,0.358758,8.003216,0.866667,3.160166,0.076923,3.667345,3.01757,0.129423,18.08305,0.321338,0.282507,0.239906,0.239906,5.5,5.5,6.5,2,2,2,0.3,-1
44.153846,0.078274,0.382778,7.424171,1,2.374076,0.102564,4.040249,2.988317,-0.020664,21.545828,0.204175,0.479811,0.443657,0.434597,3.5,0,0,2,1,1,0.1,-1
56,0.105917,0.334153,7.592806,0.941176,1.522387,0.104167,5.257838,2.640504,-0.018089,18.589289,0.428312,0.330127,0.247779,0.195757,0.5,1,1.333333,4,3,3,0.2,-1
52.75,0.091184,0.242967,7.498988,0.909091,3.199444,0.15,3.151462,2.684184,-0.07236,20.770945,0.389739,0.76793,0.590244,0.311877,4.8,4.4,5.5,5,5,2,0.7,-1
63,0.060155,0.349113,7.572819,0.875,0.805621,0.238095,7.061718,3.101881,0.062759,22.794653,0.269704,1.028139,0.865032,0.823934,4.666667,4.5,1,3,2,1,0.125,-1
41.7,0.038212,0.309473,7.843249,0.909091,1.563811,0.1,3.455655,3.008695,-0.014645,20.681386,0.468017,0.590107,0.528203,0.471149,0,0,0,1,1,1,0.1,-1
44.5,0.05324,0.247566,7.429898,1,0.921315,0.1,5.988288,2.925853,-0.047159,21.411436,0.214098,0.623754,0.605522,0.605522,5,1,5,1,1,1,0.1,-1
53.125,0.066445,0.332343,8.236803,0.666667,1.986363,0.125,3.621895,3.023037,0.266759,20.434938,0.67795,0.779693,0.779693,0.756903,0,12,3,1,1,1,0.1,-1
69.833333,0.058228,0.255107,7.470877,1,1.008952,0.083333,6.448709,2.946388,-0.060037,20.764632,0.334736,0.519795,0.491756,0.480628,6,0,0,1,1,1,0.2,-1
41.928571,0.086707,0.230003,7.652354,0.823529,1.834874,0.166667,5.070816,2.742984,-0.038995,21.482258,0.45293,1.01913,0.617231,0.432516,0,0,0.5,3,2,2,0.4,-1
45.3,0.070418,0.375191,7.621461,0.909091,2.89891,0.088889,4.272477,3.118509,0.025011,18.91239,0.076176,0.369626,0.207918,0.201841,0.5,0.333333,5,4,3,2,0.4,-1
29.857143,0.070612,0.35211,7.872854,0.777778,1.044348,0.142857,4.422518,2.974938,-0.006679,23.204736,0.109023,0.807108,0.807108,0.716253,3,3,3,1,1,1,0.111111,-1
49.25,0.062337,0.284983,7.679974,0.857143,1.763141,0.111111,3.452579,2.914016,-0.01102,20.474907,0.414359,0.519795,0.519795,0.504602,5.666667,0,1,3,1,1,0.1,-1
45.909091,0.060563,0.395877,7.777325,0.846154,1.840114,0.090909,3.434618,2.93626,0.080556,21.605847,0.404488,0.536461,0.495371,0.473448,0,3,0,1,1,1,0.1,-1
43.857143,0.05754,0.395747,7.684945,0.875,1.32878,0.142857,4.01351,3.057476,0.172533,22.797683,0.147059,0.891078,0.778441,0.754576,5,5,5,1,1,1,0.125,-1
55.25,0.066686,0.345176,8.038119,0.8,1.540667,0.166667,4.295356,2.803509,0.071304,15.836335,0.206767,0.470813,0.44684,0.422866,15,15,19.5,2,2,2,0.3,-1
34.388889,0.045535,0.277003,7.734888,1,1.28077,0.074074,4.7996,3.055839,0.06434,19.493674,0.307763,0.509876,0.34653,0.34653,3,0,4,2,1,1,0.2,-1
40.411765,0.050513,0.323162,7.443205,0.944444,1.637386,0.078431,4.049171,3.014379,0.010737,20.352718,0.570324,0.366914,0.366914,0.366914,1.666667,0,0,3,1,1,0.2,-1
94.875,0.049799,0.258614,7.77004,0.8,0.924482,0.208333,5.177321,2.945039,-0.085184,21.5209,0.27408,0.779693,0.779693,0.756903,3.5,2.5,30,2,2,1,0.1,-1
29.666667,0.07235,0.364642,7.977688,0.75,0.989099,0.166667,3.988096,3.013071,0.002426,23.147778,0.625431,1.039591,0.983512,0.693017,0,0,0,1,1,1,0.125,-1
43.833333,0.079038,0.343715,8.54652,0.6,1.42885,0.083333,5.667658,3.013707,0.015869,21.703083,0.209015,0.462033,0.417814,0.413051,0,6,6,1,1,1,0.1,-1
30.428571,0.098035,0.377836,7.599125,0.875,1.252688,0.142857,3.079459,2.889549,-0.075813,21.800193,0.14432,0.754576,0.743989,0.639955,2,2,1,1,1,1,0.125,-1
74.071429,0.071375,0.348105,7.971364,0.823529,5.335644,0.095238,3.57852,3.024907,-0.007985,17.223142,0.166006,0.430536,0.222769,0.222769,2,2,15,3,3,2,0.3,-1
35.8,0.080226,0.252205,7.587749,1,0.863893,0.1,7.85409,2.905308,-0.049538,21.600427,0.58454,0.623754,0.605522,0.605522,0,0,0,1,1,1,0.1,-1
54.228571,0.082931,0.299916,7.830221,0.864198,2.977752,0.057143,4.21629,2.725658,0.016873,16.244998,0.036678,0.224855,0.164787,0.148798,4.285714,2.833333,5.25,7,6,4,1.5,-1
70,0.061567,0.355688,7.481348,1,0.709914,0.125,10.257702,2.984234,0.160788,22.68504,0.464105,0.756903,0.756903,0.720942,28,2,0,1,1,1,0,-1
29.875,0.056469,0.43123,7.343254,1,2.064523,0.125,3.431309,3.057476,0.0692,22.804216,0.136584,0.779693,0.693049,0.660254,1,1,0,1,1,1,0.125,-1
83.4,0.099571,0.230508,8.473406,0.625,0.632627,0.266667,12.218877,2.816308,-0.161647,23.110267,0.548349,1.211044,1.211044,1.153508,11.5,23,23,2,1,1,0.125,-1
35.375,0.062925,0.359896,7.813523,0.923077,2.07121,0.083333,4.775987,2.929462,-0.004067,19.637212,0.163425,0.334862,0.252301,0.252301,0,0,0,2,2,2,0.3,-1
26,0.069381,0.2554,8.0361,0.84,3.496823,0.047619,3.400787,2.798399,-0.006704,20.654733,0.211446,0.274645,0.274645,0.274645,3,0,6,1,1,1,0.2,-1
